,tweet,is_retweet
3017,I have my infusion running.   I am listening to the president talk about Coronavirus and bringing drug manufacturin… https://t.co/DX4loiMarp,False
3018,"RT @bocxtop: My grandpa is 84 and half blind, probably gonna be the last time he’s able to vote for a president so I was honored to help hi…",True
3019,@IVet4peace Bernie has had the luxury of never having to take a hard vote on anything. He doesn't get along with an… https://t.co/dhpSxe0lZz,False
3020,RT @BPinAmerica: 🗳Our goal for 24hrs is 400K votes or more BLINKs. So keep tweeting with the voting format and also rt &amp; quotes and replies…,True
3021,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
3022,RT @1SikKat: @realDonaldTrump is blamed for Everything Bad When everything he's Doing is Far Better For the Country Then any other Presiden…,True
3023,"RT @MaryDALElyNews: Good morning everyone, kindly vote for #MaymayEntrata's song. If you see this tweet, please reply:

#MORHot10 Heart Hea…",True
3024,"RT @CaryCMoon: Hey Washington peeps! Any weekend voters still undecided?
I’d like to urge you to vote for Bernie Sanders. 
Here’s why. 
Fir…",True
3025,#Maddow  A LIE!!! 👇🏽,False
3026,"RT @Absolute_Arjun: This picture is when we were both coming into Kappa Sigma, I was President of my pledge class and @Blake_Guindon was th…",True
3027,"RT @LivePDDave1: Can you imagine if someone like @RandPaul said what Cryin' Chuck said today, threatening Supreme Court justices to vote a…",True
3028,RT @IsraelUSAforevr: Raise your hand if you want President Trump to formally recognize Antifa as a TERRORIST ORGANIZATION!! https://t.co/V5…,True
3029,"RT @WhiteHouse: President @realDonaldTrump granted clemency to 3 moms—Judith Negron, Crystal Munoz, and Tynice Nichole Hall! 

Today, they…",True
3030,"Like @SenWarren’s campaign for the presidency, the liberty movement needs reassessed

Liberty has not made it onto… https://t.co/czWJ3qvczl",False
3031,"@Putrielvia7 BTS &amp; ARMY
Lets vote vote vote 
#BTSARMY #BestFanArmy #iHeartAwards @BTS_twt https://t.co/3WHsUYZpl8",False
3032,RT @MrEmilyHeller: I voted for Bernie in the CA primary. It made me sad that I couldn’t vote for Warren! I think she would have been a grea…,True
3033,RT @GlobalBlackPink: I vote #KillThisLove by @ygofficialblink for #FaveChoreography at the #iHeartAwards,True
3034,RT @KimKardashian: President Trump commuted the sentences of three really deserving women. I didn’t hear much about it in the news so I wan…,True
3035,"RT @JamieOrtegafree: And the DNC squeezes the last bit of color from the Party of Diversity. #HippieCritters 
DNC Announces ‘Of Course’ Thr…",True
3036,@SmytheBobbi @jackassletters @1979Hondaaccord @GeminiLowes @globelamp @BrandonBesserer the reason we got to the pla… https://t.co/zvHloxg4Z9,False
3037,"RT @RepDougCollins: Less than one month after this feigned outrage, Senator Schumer *threatens* that Justices Kavanaugh and Gorsuch will “p…",True
3038,"RT @jeanniebcd: This is how a real president sends a message: articulate, sincere &amp; doesn’t make it about himself! #theemporerHasNoClothes…",True
3039,"RT @Acyn: Trump says democrats are weaponizing the virus against his administration. After a long rant, he concludes with “I’m president an…",True
3040,"@Rev_Spooky @Para_socialite @JTQ_615 Bernie's got them talking about the ""popular vote"" instead of delegates becaus… https://t.co/Uwi812tacl",False
3041,"RT @RodneyClaeys: “Voters seem to have concluded that the former Vice-President, for all his faults, has a better chance than Bernie Sander…",True
3042,"RT @AngelWarrior321: On Super Tuesday, we remember some of the Democrat t̵r̵i̵b̵u̵t̵e̵s̵ candidates we've lost along the way. https://t.co/…",True
3043,"RT @RepDougCollins: Less than one month after this feigned outrage, Senator Schumer *threatens* that Justices Kavanaugh and Gorsuch will “p…",True
3044,RT @martylivs: @joanwalsh @SarahKSilverman As a Warren supporter and a professional woman in my mid-40’s I can tell you it is going to be e…,True
3045,They need to vote you out --- soon...,False
3046,@Pat_Dimitri @xanthas11 @SarahKSilverman SCOTUS and lifetime court appointees. We Warren voters will give second pl… https://t.co/XYGXyhUF6q,False
3047,RT @AdollazZ_: That statement always makes me cackle because she really did entirely too much w that LMFAOOO,True
3048,"@ClaraJeffery @maddow Politics on the presidential level is about compromise.
You have to be a president to the ent… https://t.co/GDb71JVCzW",False
3049,"RT @GOPChairwoman: 7M+ new jobs have been created since @realDonaldTrump’s election, over half of those going to women.

Child tax credit h…",True
3050,RT @nhannahjones: Forcing people to wait in line for 7 hours to vote is essentially imposing a poll tax as it requires workers to take off…,True
3051,RT @ProudlyChaotic: Everyday I wake up thankful the @POTUS is still president. I make ALEXA repeat this sentiment everyday. I know it hurts…,True
3052,BETO for President #SuperTuesdayResults,False
3053,RT @atrupar: Normally the president demanding that a leader of the opposition party be arrested for specious reasons would be a big freakin…,True
3054,RT @PolishPatriotTM: Veteran to Joe Biden: We are just wondering why we should vote for someone who voted for a war and enabled a war that…,True
3055,"RT @Enjoneer01: You ever look at someone's thumbmail pic on this website and think ""Hey, they're cute!"" but then you zoom in and it's just…",True
3056,@PsyQo_Kolby eVeRy VoTe MaKeS a DiFfErEnCe,False
3057,@wolandov555 @McFaul @BarackObama @JoeBiden A sitting or former president does NOT endorse during primaries.,False
3058,"RT @SarahKSilverman: Imagine if Warren got behind Bernie to make sure progress won? I LOVE her but, as of yesterday it would seem she is ha…",True
3059,RT @SharonShyBrown: How the fuck do you know what else he has to do?!?! Racists still don't want black folks to vote!,True
3060,RT @jdelreal: “A Washington Post statistical model suggests Biden won nearly 60 percent of voters who sat out the 2016 primary but cast bal…,True
3061,RT @BPinAmerica: 🗳Our goal for 24hrs is 400K votes or more BLINKs. So keep tweeting with the voting format and also rt &amp; quotes and replies…,True
3062,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
3063,"RT @LacyJohnsonMN: Ilhan Omar is upset Bernie Sanders didn’t win Minnesota last night. 

I have some news for her.

She is going to be even…",True
3064,"RT @MSNBC: Rep. Gaetz wore a gas mask to Wednesday's House vote on an emergency funding bill to fight COVID-19.

Rep. Sean Maloney reacts:…",True
3065,@EdgeofSports Young people have yet to get out and vote,False
3066,"RT @bocxtop: My grandpa is 84 and half blind, probably gonna be the last time he’s able to vote for a president so I was honored to help hi…",True
3067,RT @NightlyPolitics: People are dying and this clown thinks this is funny??!! https://t.co/olBj0yTzY4,True
3068,"RT @Yours_Sora: ⭐𝐓𝐡𝐫𝐞𝐚𝐝 𝐨𝐟  #ออฟกัน 𝐯𝐨𝐭𝐢𝐧𝐠 𝐞𝐯𝐞𝐧𝐭⚡

This is about #KazzAwards2020 voting. We are currently ranked at 2nd place, but i believ…",True
3069,"RT @LacyJohnsonMN: Ilhan Omar is upset Bernie Sanders didn’t win Minnesota last night. 

I have some news for her.

She is going to be even…",True
3070,RT @GOP: Voters turned out in all 14 states yesterday to cast their ballots for OUR President &amp; show the Left that they are ready for FOUR…,True
3071,"RT @rww_gop: With 100% reporting in OK, @realDonaldTrump has received over 270,000 votes. The President has not only surpassed his own vote…",True
3072,"RT @NewellNYC: I am endorsing @BernieSanders for President and encourage my fellow @ewarren supporters to join me. 
As a pledged delegate c…",True
3073,"RT @charliekirk11: Wow:

Republican turnout for Donald Trump in Texas last night—1,879,758

Democrat turnout for all 4 top candidates combi…",True
3074,"RT @canadayvibes: If @JoeBiden takes on @AndrewYang as his VP, are you going to vote for this combo in the 2020 election #YangGang?",True
3075,"@UROCKlive1 He can't help it.  Even when it serves no purpose to be dishonest, he just can't do it.  He has no idea… https://t.co/o6NnwtK82d",False
3076,"RT @Tha5SOSVote: RT to VOTE!

Reply with the hashtags and RT everyone you see!

#iHeartAwards #BestCoverSong #DancingWithAStranger 
@5SOS h…",True
3077,RT @AdollazZ_: That statement always makes me cackle because she really did entirely too much w that LMFAOOO,True
3078,"RT @ArletteSaenz: .@kyrstensinema endorses @JoeBiden, saying “Vice President Biden is authentic, genuine, and has a track record of buildin…",True
3079,"RT @cristela9: Anyone that thought I voted wrong for @ewarren yesterday, probs doesn’t want my vote today. I LOVED voting for my candidate…",True
3080,"@robbystarbuck @realDonaldTrump Please tell me you’re kidding. Trump* is literally the most violence inducing, hate… https://t.co/DEhUCVUv0W",False
3081,"RT @GOPChairwoman: 7M+ new jobs have been created since @realDonaldTrump’s election, over half of those going to women.

Child tax credit h…",True
3082,RT @chrislhayes: YOU’VE BEEN PRESIDENT FOR MORE THAN THREE YEARS!!!,True
3083,@cenkuygur @JamesCarville @BernieSanders @JoeBiden None of the socialist misfits running for the White House can be… https://t.co/064gGLLNDg,False
3084,"RT @PhillyResistNow: PA friends: please sign up for vote-by-mail! It's convenient for you but, perhaps even more importantly, it means that…",True
3085,RT @KimKardashian: President Trump commuted the sentences of three really deserving women. I didn’t hear much about it in the news so I wan…,True
3086,RT @realDonaldTrump: Mini Mike Bloomberg just “quit” the race for President. I could have told him long ago that he didn’t have what it tak…,True
3087,@TweetFiction @Chinchillazllla @michaelianblack Doesn't matter what your mentality is with the low turnout of 18-29… https://t.co/i0d8cQ0aWa,False
3088,"RT @RyanAFournier: President Trump will not reauthorize the Patriot Act unless reforms are made to the FISA process.

Had this happened yea…",True
3089,RT @js26783_joe: @GOPLeader U R one lying snake. U Republicans held up the vote on funding 4 Coronavirus b/c Dems wanted to control any Pha…,True
3090,RT @wavlovr1: Free the Children! @JoeBiden @BernieSanders,True
3091,"RT @arabthot: i dont understand why people dont want free healthcare, student loan forgiveness, abolishing ice etc it goes beyond my brain…",True
3092,"RT @MiaFarrow: @realDonaldTrump There can be few things worse in a civilized nation than a US president openly threatening our reporters, n…",True
3093,"RT @OMGno2trump: The Chief Justice of the Supreme Court, John Roberts, just made the Supreme Court a political court by entering into parti…",True
3094,@VOLisanets @toddstarnes @Franklin_Graham Vote against trump,False
3095,RT @Susan_Hennessey: Of course he will. The question is whether the media is going to indulge him by pretending as if it is a real story an…,True
3096,"RT @RepDougCollins: Less than one month after this feigned outrage, Senator Schumer *threatens* that Justices Kavanaugh and Gorsuch will “p…",True
3097,"RT @AndrewDesiderio: NEW: Ron Johnson says he’ll likely release an interim report within next 1-2 months on his cmte’s Biden probe. 

He in…",True
3098,"RT @itsJenRamos: Tell this to the University of Texas, Texas Southern University, Texas State and University of Houston where students wait…",True
3099,"Never thought I could honestly say: “Schumer is worse than Pelosi.  Now, THAT’S SOME KINDA BAD!!!  🤮🤮🤮🤮🤮",False
3100,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
